arm,group,dataset,subject,seed,protocol,token,ends_at_ms,test_acc
reader_anytime,anytime,2a,6,2027,within,25,3200.0,73.2639
reader_anytime,anytime,2a,6,2027,within,26,3328.0,72.9167
reader_anytime,anytime,2a,6,2027,within,27,3456.0,72.9167
reader_anytime,anytime,2a,6,2027,within,28,3584.0,71.875
reader_anytime,anytime,2a,6,2027,within,29,3712.0,73.2639
reader_anytime,anytime,2a,6,2027,within,30,3840.0,72.2222
reader_anytime,anytime,2a,6,2027,within,31,3968.0,72.5694
reader_anytime,anytime,2a,6,2027,within,32,4096.0,73.6111
reader_anytime,anytime,2a,7,2025,within,1,128.0,25.0
reader_anytime,anytime,2a,7,2025,within,2,256.0,25.3472
reader_anytime,anytime,2a,7,2025,within,3,384.0,54.8611
reader_anytime,anytime,2a,7,2025,within,4,512.0,58.3333
reader_anytime,anytime,2a,7,2025,within,5,640.0,68.0556
reader_anytime,anytime,2a,7,2025,within,6,768.0,74.3056
reader_anytime,anytime,2a,7,2025,within,7,896.0,79.1667
reader_anytime,anytime,2a,7,2025,within,8,1024.0,84.0278
reader_anytime,anytime,2a,7,2025,within,9,1152.0,85.7639
reader_anytime,anytime,2a,7,2025,within,10,1280.0,85.7639
reader_anytime,anytime,2a,7,2025,within,11,1408.0,87.1528
reader_anytime,anytime,2a,7,2025,within,12,1536.0,87.1528
reader_anytime,anytime,2a,7,2025,within,13,1664.0,91.3194
reader_anytime,anytime,2a,7,2025,within,14,1792.0,90.2778
reader_anytime,anytime,2a,7,2025,within,15,1920.0,88.8889
reader_anytime,anytime,2a,7,2025,within,16,2048.0,88.8889
reader_anytime,anytime,2a,7,2025,within,17,2176.0,89.5833
reader_anytime,anytime,2a,7,2025,within,18,2304.0,90.2778
reader_anytime,anytime,2a,7,2025,within,19,2432.0,89.5833
reader_anytime,anytime,2a,7,2025,within,20,2560.0,89.9306
reader_anytime,anytime,2a,7,2025,within,21,2688.0,90.2778
reader_anytime,anytime,2a,7,2025,within,22,2816.0,89.9306
reader_anytime,anytime,2a,7,2025,within,23,2944.0,89.5833
reader_anytime,anytime,2a,7,2025,within,24,3072.0,89.9306
reader_anytime,anytime,2a,7,2025,within,25,3200.0,89.9306
reader_anytime,anytime,2a,7,2025,within,26,3328.0,89.5833
reader_anytime,anytime,2a,7,2025,within,27,3456.0,88.8889
reader_anytime,anytime,2a,7,2025,within,28,3584.0,89.2361
reader_anytime,anytime,2a,7,2025,within,29,3712.0,89.5833
reader_anytime,anytime,2a,7,2025,within,30,3840.0,89.5833
reader_anytime,anytime,2a,7,2025,within,31,3968.0,88.8889
reader_anytime,anytime,2a,7,2025,within,32,4096.0,89.5833
reader_anytime,anytime,2a,7,2026,within,1,128.0,24.3056
reader_anytime,anytime,2a,7,2026,within,2,256.0,30.9028
reader_anytime,anytime,2a,7,2026,within,3,384.0,55.9028
reader_anytime,anytime,2a,7,2026,within,4,512.0,59.7222
reader_anytime,anytime,2a,7,2026,within,5,640.0,65.9722
reader_anytime,anytime,2a,7,2026,within,6,768.0,70.4861
reader_anytime,anytime,2a,7,2026,within,7,896.0,77.4306
reader_anytime,anytime,2a,7,2026,within,8,1024.0,83.6806
reader_anytime,anytime,2a,7,2026,within,9,1152.0,85.4167
reader_anytime,anytime,2a,7,2026,within,10,1280.0,87.1528
reader_anytime,anytime,2a,7,2026,within,11,1408.0,88.5417
reader_anytime,anytime,2a,7,2026,within,12,1536.0,89.5833
reader_anytime,anytime,2a,7,2026,within,13,1664.0,93.75
reader_anytime,anytime,2a,7,2026,within,14,1792.0,93.0556
reader_anytime,anytime,2a,7,2026,within,15,1920.0,92.3611
reader_anytime,anytime,2a,7,2026,within,16,2048.0,92.7083
reader_anytime,anytime,2a,7,2026,within,17,2176.0,92.3611
reader_anytime,anytime,2a,7,2026,within,18,2304.0,92.3611
reader_anytime,anytime,2a,7,2026,within,19,2432.0,92.7083
reader_anytime,anytime,2a,7,2026,within,20,2560.0,92.7083
reader_anytime,anytime,2a,7,2026,within,21,2688.0,92.7083
reader_anytime,anytime,2a,7,2026,within,22,2816.0,92.7083
reader_anytime,anytime,2a,7,2026,within,23,2944.0,92.3611
reader_anytime,anytime,2a,7,2026,within,24,3072.0,92.7083
reader_anytime,anytime,2a,7,2026,within,25,3200.0,92.3611
reader_anytime,anytime,2a,7,2026,within,26,3328.0,93.4028
reader_anytime,anytime,2a,7,2026,within,27,3456.0,92.0139
reader_anytime,anytime,2a,7,2026,within,28,3584.0,93.75
reader_anytime,anytime,2a,7,2026,within,29,3712.0,92.7083
reader_anytime,anytime,2a,7,2026,within,30,3840.0,93.75
reader_anytime,anytime,2a,7,2026,within,31,3968.0,93.0556
reader_anytime,anytime,2a,7,2026,within,32,4096.0,93.0556
reader_anytime,anytime,2a,7,2027,within,1,128.0,25.0
reader_anytime,anytime,2a,7,2027,within,2,256.0,23.9583
reader_anytime,anytime,2a,7,2027,within,3,384.0,51.7361
reader_anytime,anytime,2a,7,2027,within,4,512.0,61.1111
reader_anytime,anytime,2a,7,2027,within,5,640.0,65.625
reader_anytime,anytime,2a,7,2027,within,6,768.0,69.4444
reader_anytime,anytime,2a,7,2027,within,7,896.0,77.4306
reader_anytime,anytime,2a,7,2027,within,8,1024.0,82.6389
reader_anytime,anytime,2a,7,2027,within,9,1152.0,84.0278
reader_anytime,anytime,2a,7,2027,within,10,1280.0,85.4167
reader_anytime,anytime,2a,7,2027,within,11,1408.0,87.5
reader_anytime,anytime,2a,7,2027,within,12,1536.0,88.1944
reader_anytime,anytime,2a,7,2027,within,13,1664.0,90.2778
reader_anytime,anytime,2a,7,2027,within,14,1792.0,90.9722
reader_anytime,anytime,2a,7,2027,within,15,1920.0,90.9722
reader_anytime,anytime,2a,7,2027,within,16,2048.0,90.9722
reader_anytime,anytime,2a,7,2027,within,17,2176.0,91.6667
reader_anytime,anytime,2a,7,2027,within,18,2304.0,91.3194
reader_anytime,anytime,2a,7,2027,within,19,2432.0,92.0139
reader_anytime,anytime,2a,7,2027,within,20,2560.0,92.3611
reader_anytime,anytime,2a,7,2027,within,21,2688.0,92.7083
reader_anytime,anytime,2a,7,2027,within,22,2816.0,92.7083
reader_anytime,anytime,2a,7,2027,within,23,2944.0,92.3611
reader_anytime,anytime,2a,7,2027,within,24,3072.0,91.6667
reader_anytime,anytime,2a,7,2027,within,25,3200.0,92.0139
reader_anytime,anytime,2a,7,2027,within,26,3328.0,91.6667
reader_anytime,anytime,2a,7,2027,within,27,3456.0,92.3611
reader_anytime,anytime,2a,7,2027,within,28,3584.0,92.0139
reader_anytime,anytime,2a,7,2027,within,29,3712.0,91.3194
reader_anytime,anytime,2a,7,2027,within,30,3840.0,92.0139
reader_anytime,anytime,2a,7,2027,within,31,3968.0,92.3611
reader_anytime,anytime,2a,7,2027,within,32,4096.0,92.3611
reader_anytime,anytime,2a,8,2025,within,1,128.0,22.2222
reader_anytime,anytime,2a,8,2025,within,2,256.0,25.3472
reader_anytime,anytime,2a,8,2025,within,3,384.0,29.5139
reader_anytime,anytime,2a,8,2025,within,4,512.0,40.2778
reader_anytime,anytime,2a,8,2025,within,5,640.0,51.3889
reader_anytime,anytime,2a,8,2025,within,6,768.0,65.625
reader_anytime,anytime,2a,8,2025,within,7,896.0,71.1806
reader_anytime,anytime,2a,8,2025,within,8,1024.0,76.0417
reader_anytime,anytime,2a,8,2025,within,9,1152.0,80.5556
reader_anytime,anytime,2a,8,2025,within,10,1280.0,79.8611
reader_anytime,anytime,2a,8,2025,within,11,1408.0,81.25
reader_anytime,anytime,2a,8,2025,within,12,1536.0,81.5972
reader_anytime,anytime,2a,8,2025,within,13,1664.0,82.9861
reader_anytime,anytime,2a,8,2025,within,14,1792.0,84.375
reader_anytime,anytime,2a,8,2025,within,15,1920.0,86.8056
reader_anytime,anytime,2a,8,2025,within,16,2048.0,86.1111
reader_anytime,anytime,2a,8,2025,within,17,2176.0,87.1528
reader_anytime,anytime,2a,8,2025,within,18,2304.0,87.5
reader_anytime,anytime,2a,8,2025,within,19,2432.0,87.1528
reader_anytime,anytime,2a,8,2025,within,20,2560.0,86.8056
reader_anytime,anytime,2a,8,2025,within,21,2688.0,87.8472
reader_anytime,anytime,2a,8,2025,within,22,2816.0,87.1528
reader_anytime,anytime,2a,8,2025,within,23,2944.0,87.5
reader_anytime,anytime,2a,8,2025,within,24,3072.0,87.1528
reader_anytime,anytime,2a,8,2025,within,25,3200.0,87.1528
reader_anytime,anytime,2a,8,2025,within,26,3328.0,87.1528
reader_anytime,anytime,2a,8,2025,within,27,3456.0,87.8472
reader_anytime,anytime,2a,8,2025,within,28,3584.0,87.8472
reader_anytime,anytime,2a,8,2025,within,29,3712.0,87.8472
reader_anytime,anytime,2a,8,2025,within,30,3840.0,87.5
reader_anytime,anytime,2a,8,2025,within,31,3968.0,87.8472
reader_anytime,anytime,2a,8,2025,within,32,4096.0,88.1944
reader_anytime,anytime,2a,8,2026,within,1,128.0,24.3056
reader_anytime,anytime,2a,8,2026,within,2,256.0,23.9583
reader_anytime,anytime,2a,8,2026,within,3,384.0,30.9028
reader_anytime,anytime,2a,8,2026,within,4,512.0,52.0833
reader_anytime,anytime,2a,8,2026,within,5,640.0,53.4722
reader_anytime,anytime,2a,8,2026,within,6,768.0,60.7639
reader_anytime,anytime,2a,8,2026,within,7,896.0,60.0694
reader_anytime,anytime,2a,8,2026,within,8,1024.0,67.7083
reader_anytime,anytime,2a,8,2026,within,9,1152.0,72.2222
reader_anytime,anytime,2a,8,2026,within,10,1280.0,75.0
reader_anytime,anytime,2a,8,2026,within,11,1408.0,77.7778
reader_anytime,anytime,2a,8,2026,within,12,1536.0,77.7778
reader_anytime,anytime,2a,8,2026,within,13,1664.0,80.9028
reader_anytime,anytime,2a,8,2026,within,14,1792.0,81.25
reader_anytime,anytime,2a,8,2026,within,15,1920.0,84.375
reader_anytime,anytime,2a,8,2026,within,16,2048.0,82.9861
reader_anytime,anytime,2a,8,2026,within,17,2176.0,83.3333
reader_anytime,anytime,2a,8,2026,within,18,2304.0,84.0278
reader_anytime,anytime,2a,8,2026,within,19,2432.0,84.375
reader_anytime,anytime,2a,8,2026,within,20,2560.0,85.4167
reader_anytime,anytime,2a,8,2026,within,21,2688.0,85.7639
reader_anytime,anytime,2a,8,2026,within,22,2816.0,86.4583
reader_anytime,anytime,2a,8,2026,within,23,2944.0,87.8472
reader_anytime,anytime,2a,8,2026,within,24,3072.0,87.1528
reader_anytime,anytime,2a,8,2026,within,25,3200.0,88.1944
reader_anytime,anytime,2a,8,2026,within,26,3328.0,88.1944
reader_anytime,anytime,2a,8,2026,within,27,3456.0,87.8472
reader_anytime,anytime,2a,8,2026,within,28,3584.0,87.8472
reader_anytime,anytime,2a,8,2026,within,29,3712.0,88.1944
reader_anytime,anytime,2a,8,2026,within,30,3840.0,87.8472
reader_anytime,anytime,2a,8,2026,within,31,3968.0,86.8056
reader_anytime,anytime,2a,8,2026,within,32,4096.0,87.5
reader_anytime,anytime,2a,8,2027,within,1,128.0,25.0
reader_anytime,anytime,2a,8,2027,within,2,256.0,25.0
reader_anytime,anytime,2a,8,2027,within,3,384.0,27.4306
reader_anytime,anytime,2a,8,2027,within,4,512.0,38.8889
reader_anytime,anytime,2a,8,2027,within,5,640.0,45.8333
reader_anytime,anytime,2a,8,2027,within,6,768.0,58.6806
reader_anytime,anytime,2a,8,2027,within,7,896.0,67.0139
reader_anytime,anytime,2a,8,2027,within,8,1024.0,70.4861
reader_anytime,anytime,2a,8,2027,within,9,1152.0,74.6528
reader_anytime,anytime,2a,8,2027,within,10,1280.0,78.4722
reader_anytime,anytime,2a,8,2027,within,11,1408.0,79.5139
reader_anytime,anytime,2a,8,2027,within,12,1536.0,81.25
reader_anytime,anytime,2a,8,2027,within,13,1664.0,81.5972
reader_anytime,anytime,2a,8,2027,within,14,1792.0,82.2917
reader_anytime,anytime,2a,8,2027,within,15,1920.0,83.6806
reader_anytime,anytime,2a,8,2027,within,16,2048.0,84.375
reader_anytime,anytime,2a,8,2027,within,17,2176.0,84.0278
reader_anytime,anytime,2a,8,2027,within,18,2304.0,86.1111
reader_anytime,anytime,2a,8,2027,within,19,2432.0,85.4167
reader_anytime,anytime,2a,8,2027,within,20,2560.0,85.0694
reader_anytime,anytime,2a,8,2027,within,21,2688.0,85.0694
reader_anytime,anytime,2a,8,2027,within,22,2816.0,86.1111
reader_anytime,anytime,2a,8,2027,within,23,2944.0,87.8472
reader_anytime,anytime,2a,8,2027,within,24,3072.0,88.1944
reader_anytime,anytime,2a,8,2027,within,25,3200.0,87.8472
reader_anytime,anytime,2a,8,2027,within,26,3328.0,87.1528
reader_anytime,anytime,2a,8,2027,within,27,3456.0,86.8056
reader_anytime,anytime,2a,8,2027,within,28,3584.0,87.5
reader_anytime,anytime,2a,8,2027,within,29,3712.0,88.1944
reader_anytime,anytime,2a,8,2027,within,30,3840.0,87.8472
reader_anytime,anytime,2a,8,2027,within,31,3968.0,87.8472
reader_anytime,anytime,2a,8,2027,within,32,4096.0,87.8472
reader_anytime,anytime,2a,9,2025,within,1,128.0,24.3056
reader_anytime,anytime,2a,9,2025,within,2,256.0,29.1667
reader_anytime,anytime,2a,9,2025,within,3,384.0,43.0556
reader_anytime,anytime,2a,9,2025,within,4,512.0,46.5278
reader_anytime,anytime,2a,9,2025,within,5,640.0,50.3472
reader_anytime,anytime,2a,9,2025,within,6,768.0,63.5417
reader_anytime,anytime,2a,9,2025,within,7,896.0,76.0417
reader_anytime,anytime,2a,9,2025,within,8,1024.0,81.25
reader_anytime,anytime,2a,9,2025,within,9,1152.0,82.2917
reader_anytime,anytime,2a,9,2025,within,10,1280.0,81.9444
reader_anytime,anytime,2a,9,2025,within,11,1408.0,84.7222
reader_anytime,anytime,2a,9,2025,within,12,1536.0,85.0694
reader_anytime,anytime,2a,9,2025,within,13,1664.0,85.4167
reader_anytime,anytime,2a,9,2025,within,14,1792.0,85.7639
reader_anytime,anytime,2a,9,2025,within,15,1920.0,86.8056
reader_anytime,anytime,2a,9,2025,within,16,2048.0,87.1528
reader_anytime,anytime,2a,9,2025,within,17,2176.0,87.5
reader_anytime,anytime,2a,9,2025,within,18,2304.0,88.1944
reader_anytime,anytime,2a,9,2025,within,19,2432.0,88.1944
reader_anytime,anytime,2a,9,2025,within,20,2560.0,87.8472
reader_anytime,anytime,2a,9,2025,within,21,2688.0,88.1944
reader_anytime,anytime,2a,9,2025,within,22,2816.0,87.8472
reader_anytime,anytime,2a,9,2025,within,23,2944.0,87.8472
reader_anytime,anytime,2a,9,2025,within,24,3072.0,87.8472
reader_anytime,anytime,2a,9,2025,within,25,3200.0,88.1944
reader_anytime,anytime,2a,9,2025,within,26,3328.0,87.8472
reader_anytime,anytime,2a,9,2025,within,27,3456.0,88.1944
reader_anytime,anytime,2a,9,2025,within,28,3584.0,88.1944
reader_anytime,anytime,2a,9,2025,within,29,3712.0,88.1944
reader_anytime,anytime,2a,9,2025,within,30,3840.0,88.5417
reader_anytime,anytime,2a,9,2025,within,31,3968.0,88.5417
reader_anytime,anytime,2a,9,2025,within,32,4096.0,88.5417
reader_anytime,anytime,2a,9,2026,within,1,128.0,24.6528
reader_anytime,anytime,2a,9,2026,within,2,256.0,30.9028
reader_anytime,anytime,2a,9,2026,within,3,384.0,42.7083
reader_anytime,anytime,2a,9,2026,within,4,512.0,47.9167
reader_anytime,anytime,2a,9,2026,within,5,640.0,55.5556
reader_anytime,anytime,2a,9,2026,within,6,768.0,65.9722
reader_anytime,anytime,2a,9,2026,within,7,896.0,77.7778
reader_anytime,anytime,2a,9,2026,within,8,1024.0,84.0278
reader_anytime,anytime,2a,9,2026,within,9,1152.0,84.375
reader_anytime,anytime,2a,9,2026,within,10,1280.0,85.4167
reader_anytime,anytime,2a,9,2026,within,11,1408.0,85.4167
reader_anytime,anytime,2a,9,2026,within,12,1536.0,85.4167
reader_anytime,anytime,2a,9,2026,within,13,1664.0,87.5
reader_anytime,anytime,2a,9,2026,within,14,1792.0,88.1944
reader_anytime,anytime,2a,9,2026,within,15,1920.0,88.1944
reader_anytime,anytime,2a,9,2026,within,16,2048.0,88.1944
reader_anytime,anytime,2a,9,2026,within,17,2176.0,88.5417
reader_anytime,anytime,2a,9,2026,within,18,2304.0,88.5417
reader_anytime,anytime,2a,9,2026,within,19,2432.0,88.8889
reader_anytime,anytime,2a,9,2026,within,20,2560.0,88.5417
reader_anytime,anytime,2a,9,2026,within,21,2688.0,88.5417
reader_anytime,anytime,2a,9,2026,within,22,2816.0,88.5417
reader_anytime,anytime,2a,9,2026,within,23,2944.0,88.5417
reader_anytime,anytime,2a,9,2026,within,24,3072.0,88.5417
reader_anytime,anytime,2a,9,2026,within,25,3200.0,88.5417
reader_anytime,anytime,2a,9,2026,within,26,3328.0,88.5417
reader_anytime,anytime,2a,9,2026,within,27,3456.0,88.5417
reader_anytime,anytime,2a,9,2026,within,28,3584.0,88.8889
reader_anytime,anytime,2a,9,2026,within,29,3712.0,88.8889
reader_anytime,anytime,2a,9,2026,within,30,3840.0,89.2361
reader_anytime,anytime,2a,9,2026,within,31,3968.0,88.8889
reader_anytime,anytime,2a,9,2026,within,32,4096.0,88.5417
reader_anytime,anytime,2a,9,2027,within,1,128.0,24.6528
reader_anytime,anytime,2a,9,2027,within,2,256.0,29.1667
reader_anytime,anytime,2a,9,2027,within,3,384.0,39.2361
reader_anytime,anytime,2a,9,2027,within,4,512.0,46.1806
reader_anytime,anytime,2a,9,2027,within,5,640.0,60.7639
reader_anytime,anytime,2a,9,2027,within,6,768.0,73.9583
reader_anytime,anytime,2a,9,2027,within,7,896.0,81.9444
reader_anytime,anytime,2a,9,2027,within,8,1024.0,83.3333
reader_anytime,anytime,2a,9,2027,within,9,1152.0,85.0694
reader_anytime,anytime,2a,9,2027,within,10,1280.0,83.3333
reader_anytime,anytime,2a,9,2027,within,11,1408.0,84.7222
reader_anytime,anytime,2a,9,2027,within,12,1536.0,85.4167
reader_anytime,anytime,2a,9,2027,within,13,1664.0,85.7639
reader_anytime,anytime,2a,9,2027,within,14,1792.0,86.4583
reader_anytime,anytime,2a,9,2027,within,15,1920.0,86.4583
reader_anytime,anytime,2a,9,2027,within,16,2048.0,86.8056
reader_anytime,anytime,2a,9,2027,within,17,2176.0,86.8056
reader_anytime,anytime,2a,9,2027,within,18,2304.0,86.8056
reader_anytime,anytime,2a,9,2027,within,19,2432.0,87.5
reader_anytime,anytime,2a,9,2027,within,20,2560.0,87.5
reader_anytime,anytime,2a,9,2027,within,21,2688.0,87.5
reader_anytime,anytime,2a,9,2027,within,22,2816.0,87.8472
reader_anytime,anytime,2a,9,2027,within,23,2944.0,88.1944
reader_anytime,anytime,2a,9,2027,within,24,3072.0,87.5
reader_anytime,anytime,2a,9,2027,within,25,3200.0,87.8472
reader_anytime,anytime,2a,9,2027,within,26,3328.0,86.8056
reader_anytime,anytime,2a,9,2027,within,27,3456.0,86.8056
reader_anytime,anytime,2a,9,2027,within,28,3584.0,86.4583
reader_anytime,anytime,2a,9,2027,within,29,3712.0,87.1528
reader_anytime,anytime,2a,9,2027,within,30,3840.0,86.8056
reader_anytime,anytime,2a,9,2027,within,31,3968.0,87.1528
reader_anytime,anytime,2a,9,2027,within,32,4096.0,87.1528
reader_anytime,anytime,2b,1,2025,within,1,128.0,50.3125
reader_anytime,anytime,2b,1,2025,within,2,256.0,51.5625
reader_anytime,anytime,2b,1,2025,within,3,384.0,50.0
reader_anytime,anytime,2b,1,2025,within,4,512.0,53.75
reader_anytime,anytime,2b,1,2025,within,5,640.0,64.375
reader_anytime,anytime,2b,1,2025,within,6,768.0,67.5
reader_anytime,anytime,2b,1,2025,within,7,896.0,66.5625
reader_anytime,anytime,2b,1,2025,within,8,1024.0,70.0
reader_anytime,anytime,2b,1,2025,within,9,1152.0,73.75
reader_anytime,anytime,2b,1,2025,within,10,1280.0,73.125
reader_anytime,anytime,2b,1,2025,within,11,1408.0,75.0
reader_anytime,anytime,2b,1,2025,within,12,1536.0,75.9375
reader_anytime,anytime,2b,1,2025,within,13,1664.0,75.625
reader_anytime,anytime,2b,1,2025,within,14,1792.0,77.5
reader_anytime,anytime,2b,1,2025,within,15,1920.0,76.875
reader_anytime,anytime,2b,1,2025,within,16,2048.0,76.875
reader_anytime,anytime,2b,1,2025,within,17,2176.0,76.875
reader_anytime,anytime,2b,1,2025,within,18,2304.0,76.25
reader_anytime,anytime,2b,1,2025,within,19,2432.0,76.875
reader_anytime,anytime,2b,1,2025,within,20,2560.0,76.5625
reader_anytime,anytime,2b,1,2025,within,21,2688.0,77.5
reader_anytime,anytime,2b,1,2025,within,22,2816.0,76.5625
reader_anytime,anytime,2b,1,2025,within,23,2944.0,77.1875
reader_anytime,anytime,2b,1,2025,within,24,3072.0,77.5
reader_anytime,anytime,2b,1,2025,within,25,3200.0,77.1875
reader_anytime,anytime,2b,1,2025,within,26,3328.0,77.8125
reader_anytime,anytime,2b,1,2025,within,27,3456.0,78.75
reader_anytime,anytime,2b,1,2025,within,28,3584.0,78.4375
reader_anytime,anytime,2b,1,2025,within,29,3712.0,79.375
reader_anytime,anytime,2b,1,2025,within,30,3840.0,79.0625
reader_anytime,anytime,2b,1,2025,within,31,3968.0,79.0625
reader_anytime,anytime,2b,1,2025,within,32,4096.0,77.8125
reader_anytime,anytime,2b,1,2026,within,1,128.0,50.625
reader_anytime,anytime,2b,1,2026,within,2,256.0,53.125
reader_anytime,anytime,2b,1,2026,within,3,384.0,49.6875
reader_anytime,anytime,2b,1,2026,within,4,512.0,50.9375
reader_anytime,anytime,2b,1,2026,within,5,640.0,64.375
reader_anytime,anytime,2b,1,2026,within,6,768.0,66.25
reader_anytime,anytime,2b,1,2026,within,7,896.0,68.125
reader_anytime,anytime,2b,1,2026,within,8,1024.0,74.375
reader_anytime,anytime,2b,1,2026,within,9,1152.0,77.1875
reader_anytime,anytime,2b,1,2026,within,10,1280.0,75.9375
reader_anytime,anytime,2b,1,2026,within,11,1408.0,73.4375
reader_anytime,anytime,2b,1,2026,within,12,1536.0,73.75
reader_anytime,anytime,2b,1,2026,within,13,1664.0,74.0625
reader_anytime,anytime,2b,1,2026,within,14,1792.0,72.5
reader_anytime,anytime,2b,1,2026,within,15,1920.0,73.125
reader_anytime,anytime,2b,1,2026,within,16,2048.0,73.125
reader_anytime,anytime,2b,1,2026,within,17,2176.0,73.4375
reader_anytime,anytime,2b,1,2026,within,18,2304.0,75.0
reader_anytime,anytime,2b,1,2026,within,19,2432.0,74.6875
reader_anytime,anytime,2b,1,2026,within,20,2560.0,73.75
reader_anytime,anytime,2b,1,2026,within,21,2688.0,74.0625
reader_anytime,anytime,2b,1,2026,within,22,2816.0,74.375
reader_anytime,anytime,2b,1,2026,within,23,2944.0,74.6875
reader_anytime,anytime,2b,1,2026,within,24,3072.0,75.0
reader_anytime,anytime,2b,1,2026,within,25,3200.0,77.5
reader_anytime,anytime,2b,1,2026,within,26,3328.0,76.875
reader_anytime,anytime,2b,1,2026,within,27,3456.0,75.9375
reader_anytime,anytime,2b,1,2026,within,28,3584.0,76.25
reader_anytime,anytime,2b,1,2026,within,29,3712.0,76.25
reader_anytime,anytime,2b,1,2026,within,30,3840.0,76.5625
reader_anytime,anytime,2b,1,2026,within,31,3968.0,77.5
reader_anytime,anytime,2b,1,2026,within,32,4096.0,77.1875
reader_anytime,anytime,2b,1,2027,within,1,128.0,50.0
reader_anytime,anytime,2b,1,2027,within,2,256.0,50.3125
reader_anytime,anytime,2b,1,2027,within,3,384.0,50.0
reader_anytime,anytime,2b,1,2027,within,4,512.0,51.5625
reader_anytime,anytime,2b,1,2027,within,5,640.0,61.875
reader_anytime,anytime,2b,1,2027,within,6,768.0,68.4375
reader_anytime,anytime,2b,1,2027,within,7,896.0,66.875
reader_anytime,anytime,2b,1,2027,within,8,1024.0,71.25
reader_anytime,anytime,2b,1,2027,within,9,1152.0,74.0625
reader_anytime,anytime,2b,1,2027,within,10,1280.0,73.125
reader_anytime,anytime,2b,1,2027,within,11,1408.0,72.1875
reader_anytime,anytime,2b,1,2027,within,12,1536.0,71.875
reader_anytime,anytime,2b,1,2027,within,13,1664.0,70.9375
reader_anytime,anytime,2b,1,2027,within,14,1792.0,70.625
reader_anytime,anytime,2b,1,2027,within,15,1920.0,70.9375
reader_anytime,anytime,2b,1,2027,within,16,2048.0,72.1875
reader_anytime,anytime,2b,1,2027,within,17,2176.0,73.75
reader_anytime,anytime,2b,1,2027,within,18,2304.0,74.0625
reader_anytime,anytime,2b,1,2027,within,19,2432.0,73.75
reader_anytime,anytime,2b,1,2027,within,20,2560.0,74.375
reader_anytime,anytime,2b,1,2027,within,21,2688.0,73.4375
reader_anytime,anytime,2b,1,2027,within,22,2816.0,74.6875
reader_anytime,anytime,2b,1,2027,within,23,2944.0,74.6875
reader_anytime,anytime,2b,1,2027,within,24,3072.0,74.6875
reader_anytime,anytime,2b,1,2027,within,25,3200.0,75.625
reader_anytime,anytime,2b,1,2027,within,26,3328.0,74.6875
reader_anytime,anytime,2b,1,2027,within,27,3456.0,75.9375
reader_anytime,anytime,2b,1,2027,within,28,3584.0,76.5625
reader_anytime,anytime,2b,1,2027,within,29,3712.0,75.9375
reader_anytime,anytime,2b,1,2027,within,30,3840.0,76.5625
reader_anytime,anytime,2b,1,2027,within,31,3968.0,76.25
reader_anytime,anytime,2b,1,2027,within,32,4096.0,76.25
reader_anytime,anytime,2b,2,2025,within,1,128.0,55.3571
reader_anytime,anytime,2b,2,2025,within,2,256.0,53.5714
reader_anytime,anytime,2b,2,2025,within,3,384.0,52.8571
reader_anytime,anytime,2b,2,2025,within,4,512.0,63.5714
reader_anytime,anytime,2b,2,2025,within,5,640.0,66.4286
reader_anytime,anytime,2b,2,2025,within,6,768.0,70.3571
reader_anytime,anytime,2b,2,2025,within,7,896.0,73.9286
reader_anytime,anytime,2b,2,2025,within,8,1024.0,73.9286
reader_anytime,anytime,2b,2,2025,within,9,1152.0,73.5714
reader_anytime,anytime,2b,2,2025,within,10,1280.0,74.6429
reader_anytime,anytime,2b,2,2025,within,11,1408.0,74.2857
reader_anytime,anytime,2b,2,2025,within,12,1536.0,73.2143
reader_anytime,anytime,2b,2,2025,within,13,1664.0,73.2143
reader_anytime,anytime,2b,2,2025,within,14,1792.0,73.5714
reader_anytime,anytime,2b,2,2025,within,15,1920.0,73.2143
reader_anytime,anytime,2b,2,2025,within,16,2048.0,73.5714
reader_anytime,anytime,2b,2,2025,within,17,2176.0,70.7143
reader_anytime,anytime,2b,2,2025,within,18,2304.0,71.4286
reader_anytime,anytime,2b,2,2025,within,19,2432.0,71.0714
reader_anytime,anytime,2b,2,2025,within,20,2560.0,71.4286
reader_anytime,anytime,2b,2,2025,within,21,2688.0,71.0714
reader_anytime,anytime,2b,2,2025,within,22,2816.0,72.1429
reader_anytime,anytime,2b,2,2025,within,23,2944.0,70.0
reader_anytime,anytime,2b,2,2025,within,24,3072.0,70.3571
reader_anytime,anytime,2b,2,2025,within,25,3200.0,68.5714
reader_anytime,anytime,2b,2,2025,within,26,3328.0,71.0714
reader_anytime,anytime,2b,2,2025,within,27,3456.0,69.2857
reader_anytime,anytime,2b,2,2025,within,28,3584.0,68.9286
reader_anytime,anytime,2b,2,2025,within,29,3712.0,66.7857
reader_anytime,anytime,2b,2,2025,within,30,3840.0,68.2143
reader_anytime,anytime,2b,2,2025,within,31,3968.0,68.5714
reader_anytime,anytime,2b,2,2025,within,32,4096.0,67.8571
reader_anytime,anytime,2b,2,2026,within,1,128.0,53.2143
reader_anytime,anytime,2b,2,2026,within,2,256.0,50.7143
reader_anytime,anytime,2b,2,2026,within,3,384.0,51.4286
reader_anytime,anytime,2b,2,2026,within,4,512.0,72.8571
